_key,_id,_rev,supplierID,name,phone,email,address
1ace6231-2d6f-4f61-a098-ab21a0c7ea17,Suppliers/1ace6231-2d6f-4f61-a098-ab21a0c7ea17,_g1-qaqO---,S00252,莊雅筑,019 19864469,yandong@example.com,15609 褒忠縣國凱八德路58號之8
98b05960-a2fb-485d-9ef7-4938e1104ddd,Suppliers/98b05960-a2fb-485d-9ef7-4938e1104ddd,_g1-qaqS---,S00253,梁冠霖,0909-472421,qiangmeng@example.com,358 鳳山縣五福巷3號之4
e221e7ce-d19e-4d7c-b699-197e54fa13ba,Suppliers/e221e7ce-d19e-4d7c-b699-197e54fa13ba,_g1-qaqa---,S00254,王佳慧,05-80356082,duchao@example.com,66279 臺東民生路4段7號0樓
ae9882e1-3752-4f8a-8272-8df63e7a4a9d,Suppliers/ae9882e1-3752-4f8a-8272-8df63e7a4a9d,_g1-qaqe---,S00255,陳馨儀,0976-760917,luyang@example.org,11740 梅山公園巷9號4樓
e9ec71d0-076a-4ade-9c92-c7bf10a93e50,Suppliers/e9ec71d0-076a-4ade-9c92-c7bf10a93e50,_g1-qaqm---,S00256,龐依婷,044 18377598,juanwan@example.org,182 汐止縣東興路79號5樓
cd278a68-368c-4a9d-891f-baf2e0464115,Suppliers/cd278a68-368c-4a9d-891f-baf2e0464115,_g1-qaqq---,S00257,劉家瑜,0971561895,guoqiang@example.org,39983 雲林芝山街648號之0
9034939f-f25e-4cc4-b91d-43a28c34f79b,Suppliers/9034939f-f25e-4cc4-b91d-43a28c34f79b,_g1-qaqy---,S00258,陳傑克,0917-848485,yuanli@example.net,53668 鳳山縣昆陽街78號之7
9a993741-c55a-4d70-8a7c-40b0f45f5b69,Suppliers/9a993741-c55a-4d70-8a7c-40b0f45f5b69,_g1-qaq2---,S00259,張宗翰,04-8217930,lei02@example.org,973 光復市平和路50號之9
e4ff45ca-a45c-4fa4-a056-18038e917eb8,Suppliers/e4ff45ca-a45c-4fa4-a056-18038e917eb8,_g1-qar----,S00260,王羽,0990-335491,lpan@example.org,777 光復市勝利路4段24號6樓
c65eb27d-0485-4a6e-94eb-4fa07ff199c1,Suppliers/c65eb27d-0485-4a6e-94eb-4fa07ff199c1,_g1-qarC---,S00261,王雅文,0938-410407,liyan@example.org,72238 馬公市大同巷20號之0
d67fccb3-6abe-4b69-b5fd-1ef17763c3de,Suppliers/d67fccb3-6abe-4b69-b5fd-1ef17763c3de,_g1-qarK---,S00262,李雅涵,0953424963,minxia@example.com,135 員林縣雙連巷2段975號之0
19d6197c-3508-4854-acd7-d40a02f3c690,Suppliers/19d6197c-3508-4854-acd7-d40a02f3c690,_g1-qarO---,S00263,繆靜宜,(03) 11365372,xiazeng@example.org,26715 基隆市迴龍路2段365號之6
31cfdb87-8d16-40de-aea2-6c1263c6f5f0,Suppliers/31cfdb87-8d16-40de-aea2-6c1263c6f5f0,_g1-qarS---,S00264,尚佳穎,073 72982451,tpeng@example.org,441 桃園縣新生巷4段105號3樓
f3539106-c3f3-4d95-8291-d6a696f9686b,Suppliers/f3539106-c3f3-4d95-8291-d6a696f9686b,_g1-qara---,S00265,胡怡婷,08 5682840,xiuying48@example.org,54357 蘆洲新店巷2段96號2樓
3a974ea5-213c-4b9c-afb0-d835c28aede8,Suppliers/3a974ea5-213c-4b9c-afb0-d835c28aede8,_g1-qare---,S00266,黃筱涵,052 52544677,qianchao@example.org,85113 樹林市林森路3號之5
876a53f5-047a-4063-9ba4-aa44427acd1b,Suppliers/876a53f5-047a-4063-9ba4-aa44427acd1b,_g1-qari---,S00267,蔣懿,06-30791642,jun76@example.org,703 台東自由街9號之6
40e6a39f-974c-40c6-b9a8-dad0f9225a5f,Suppliers/40e6a39f-974c-40c6-b9a8-dad0f9225a5f,_g1-qarq---,S00268,石怡如,0904-932975,minyuan@example.net,22726 永和市劍南巷49號之8
767cc01b-fe0b-4fa5-97b5-a246ed69fe14,Suppliers/767cc01b-fe0b-4fa5-97b5-a246ed69fe14,_g1-qaru---,S00269,蘇冠霖,06-7185647,ping48@example.com,198 臺中正義街909號之1
71693999-50c9-4005-9396-48620502b85d,Suppliers/71693999-50c9-4005-9396-48620502b85d,_g1-qary---,S00270,韋雅婷,0956-960841,liren@example.net,88374 斗六光復街77號7樓
f8fcb861-64a4-4aac-bca2-ee9696206f16,Suppliers/f8fcb861-64a4-4aac-bca2-ee9696206f16,_g1-qar6---,S00271,張怡萱,06-64432670,isu@example.org,962 中和縣水源巷657號0樓
a6f98e64-1a85-48d7-806c-067445a9ce01,Suppliers/a6f98e64-1a85-48d7-806c-067445a9ce01,_g1-qasK---,S00272,吳怡萱,0959-108850,yuantao@example.org,65348 古坑縣育英巷6號9樓
01e37f81-a8e2-443e-a6be-82157813e319,Suppliers/01e37f81-a8e2-443e-a6be-82157813e319,_g1-qasO---,S00273,薄佩珊,05-3022179,rkang@example.net,92263 中壢北投巷7段1號9樓
196c69d5-471b-4c8c-b619-2d1ae953c87d,Suppliers/196c69d5-471b-4c8c-b619-2d1ae953c87d,_g1-qasS---,S00274,王怡萱,(02) 22266472,tanglei@example.com,25678 中和市奇岩街5段760號之7
529be0ed-5a4d-441c-8362-52983722ea3c,Suppliers/529be0ed-5a4d-441c-8362-52983722ea3c,_g1-qasa---,S00275,陳怡婷,0949922409,minlu@example.net,478 斗六縣中華巷66號之1
fc150393-289e-4fad-a52c-f4a29de6db12,Suppliers/fc150393-289e-4fad-a52c-f4a29de6db12,_g1-qase---,S00276,金彥廷,0934611456,kdu@example.com,506 屏東新生街65號9樓
09aaa17d-5f4a-4c6b-ae46-1b4bb2170304,Suppliers/09aaa17d-5f4a-4c6b-ae46-1b4bb2170304,_g1-qasm---,S00277,胡家瑋,02-4943556,yan30@example.com,232 員林動物園街195號之6
918f8e36-5a4a-48be-8312-846fdf452f3d,Suppliers/918f8e36-5a4a-48be-8312-846fdf452f3d,_g1-qasq---,S00278,楊琬婷,080 62690200,mren@example.net,856 朴子市學府巷757號之2
8b7243c0-98bd-4020-b9f3-2c90ecd7a54c,Suppliers/8b7243c0-98bd-4020-b9f3-2c90ecd7a54c,_g1-qasu---,S00279,段家豪,04-2820794,zhangtao@example.org,463 台北縣關渡街7段778號之5
b0e499d5-4349-49e9-b171-51292232e5fc,Suppliers/b0e499d5-4349-49e9-b171-51292232e5fc,_g1-qasy---,S00280,潘詩涵,0956672322,jing14@example.org,160 八德永寧巷510號3樓
fa3bf8d6-dd3c-40b3-9650-f6c30e7dd28c,Suppliers/fa3bf8d6-dd3c-40b3-9650-f6c30e7dd28c,_g1-qas6---,S00281,杜雅涵,0950417467,xiatian@example.net,333 草屯永安路11號0樓
84963aa3-a7ec-49f2-95dc-f6a2a3437fdb,Suppliers/84963aa3-a7ec-49f2-95dc-f6a2a3437fdb,_g1-qat----,S00282,潘哲瑋,05-81550096,edai@example.org,38368 草屯縣奇岩街18號2樓
8c98617a-3632-4df7-a734-ad3704d0ccea,Suppliers/8c98617a-3632-4df7-a734-ad3704d0ccea,_g1-qatG---,S00283,曹淑華,0962978187,tao32@example.net,20533 永康育英街69號0樓
452e8be7-01fa-463d-9687-be9e2d031186,Suppliers/452e8be7-01fa-463d-9687-be9e2d031186,_g1-qatK---,S00284,張飛,0960-997595,jingli@example.org,56369 太平縣中山巷7號之3
66f9abd6-e269-4a2f-96d7-86e69670aeb5,Suppliers/66f9abd6-e269-4a2f-96d7-86e69670aeb5,_g1-qatO---,S00285,董淑貞,0994-877840,sungang@example.com,60517 卑南縣大坪巷839號之8
ffaec4fb-29bd-4400-843c-87181d88de09,Suppliers/ffaec4fb-29bd-4400-843c-87181d88de09,_g1-qatW---,S00286,楊冠廷,099 30174028,liyong@example.org,95715 屏東萬隆街894號2樓
489ee7fd-5ba1-45a2-98dd-adc12e3cfd38,Suppliers/489ee7fd-5ba1-45a2-98dd-adc12e3cfd38,_g1-qata---,S00287,潘惠婷,052 72064138,jun19@example.net,42455 雲林市和街路97號1樓
a8eaaf08-0c1e-47c7-8672-4e5dda7c0159,Suppliers/a8eaaf08-0c1e-47c7-8672-4e5dda7c0159,_g1-qate---,S00288,王雅文,0955566159,gangsu@example.net,136 蘆洲市民享路315號9樓
aa76b7b2-3882-4143-8d5b-50abf9a26836,Suppliers/aa76b7b2-3882-4143-8d5b-50abf9a26836,_g1-qatm---,S00289,王佩珊,04-5037580,xiuyingma@example.com,628 台北縣新生巷28號之9
517e7153-d27d-4d1a-8d2e-244f7172091a,Suppliers/517e7153-d27d-4d1a-8d2e-244f7172091a,_g1-qatq---,S00290,孫家銘,07-58589074,taoguiying@example.net,831 八德市北投巷1號之1
9eb60076-9328-4564-9d6e-1c574979de29,Suppliers/9eb60076-9328-4564-9d6e-1c574979de29,_g1-qaty---,S00291,鄧琬婷,025 39161672,hwan@example.com,61543 頭份縣公園街971號5樓
7f3a38f4-3688-49f7-aef0-2626ca47759c,Suppliers/7f3a38f4-3688-49f7-aef0-2626ca47759c,_g1-qat2---,S00292,張哲瑋,08-55336703,sunmin@example.com,135 朴子劍南街54號4樓
04e6bf76-5d70-4684-9907-54c575f40aaf,Suppliers/04e6bf76-5d70-4684-9907-54c575f40aaf,_g1-qau----,S00293,王雅文,06-3508423,caiyong@example.com,530 新營縣光華路8號1樓
80a12cf2-e405-4b85-bdf7-aa7cb78c7103,Suppliers/80a12cf2-e405-4b85-bdf7-aa7cb78c7103,_g1-qauC---,S00294,奚建宏,01 1450040,na86@example.org,27807 豐原市劍潭街4段4號之3
faf68d6d-7006-4976-af93-9df077e71ffc,Suppliers/faf68d6d-7006-4976-af93-9df077e71ffc,_g1-qauK---,S00295,萬承翰,0911-768329,luotao@example.com,62851 褒忠縣建國街658號6樓
6946e899-5cbf-48e1-a02b-21d3042ab015,Suppliers/6946e899-5cbf-48e1-a02b-21d3042ab015,_g1-qauO---,S00296,蔡雅慧,005 92079391,jietao@example.org,53706 永和明德街97號5樓
410e2e23-6841-4209-a418-2b29a618162c,Suppliers/410e2e23-6841-4209-a418-2b29a618162c,_g1-qauS---,S00297,練信宏,0988-122503,yinxiuying@example.org,779 汐止大智街2號之8
2c5a7a8a-6007-4576-b015-4d2350a71b17,Suppliers/2c5a7a8a-6007-4576-b015-4d2350a71b17,_g1-qauW---,S00298,李惠婷,026 74151241,lei99@example.org,42134 竹田市淡水巷88號7樓
2f3a3304-f6ef-4a87-a7dd-2fc3b8a1c58a,Suppliers/2f3a3304-f6ef-4a87-a7dd-2fc3b8a1c58a,_g1-qaue---,S00299,張美玲,0940673413,juanhao@example.net,855 汐止大同街99號5樓
87c4b197-2a56-46cd-a685-824f16f3efde,Suppliers/87c4b197-2a56-46cd-a685-824f16f3efde,_g1-qaui---,S00300,鄭志宏,06-8608821,vqian@example.org,813 橫山自由街63號之4
c7535cd7-f65c-42e0-aaf7-93079351c0ca,Suppliers/c7535cd7-f65c-42e0-aaf7-93079351c0ca,_g1-qaum---,S00301,靳庭瑋,05-5474205,fang12@example.net,685 苗栗市象山街1段71號9樓
2fab71aa-48ad-47e9-af88-bad6298c3867,Suppliers/2fab71aa-48ad-47e9-af88-bad6298c3867,_g1-qauq---,S00302,宋佳穎,030 54883516,penglei@example.com,782 草屯古亭巷3號之9
5fe009d9-ae48-4ec3-8dd7-e56fac9bcbea,Suppliers/5fe009d9-ae48-4ec3-8dd7-e56fac9bcbea,_g1-qauu---,S00303,龍雅雯,0925-260192,wei12@example.org,754 竹北市新店巷5段3號之3
e2432356-3d12-4015-8bbf-fb58e7fd0124,Suppliers/e2432356-3d12-4015-8bbf-fb58e7fd0124,_g1-qauy---,S00304,顧羽,(04) 17244075,qhu@example.com,283 馬公縣芝山街1號3樓
dfb3ae71-690c-42a5-8f70-af49e9d8d5d2,Suppliers/dfb3ae71-690c-42a5-8f70-af49e9d8d5d2,_g1-qau6---,S00305,崔傑克,07-52968787,odai@example.net,74560 馬公市關渡巷78號之8
f58bb093-2cee-4433-898b-09a862505142,Suppliers/f58bb093-2cee-4433-898b-09a862505142,_g1-qav----,S00306,徐家銘,(06) 77875786,fang75@example.com,45535 基隆自由街68號之5
3ad8c6a3-865a-469d-bc80-07ba1c0f0e43,Suppliers/3ad8c6a3-865a-469d-bc80-07ba1c0f0e43,_g1-qavC---,S00307,朱柏翰,009 32702724,ajiang@example.org,149 桃園新生路629號9樓
b479e709-a003-4e3c-a4f5-3e62b0107405,Suppliers/b479e709-a003-4e3c-a4f5-3e62b0107405,_g1-qavG---,S00308,尚淑玲,06-2048696,syuan@example.net,874 北斗市蘆洲路9號9樓
e56a9347-ecc5-4b9b-8351-c3651da30252,Suppliers/e56a9347-ecc5-4b9b-8351-c3651da30252,_g1-qavK---,S00309,丁冠宇,02-9792001,ldu@example.org,559 新北市勝利街574號之3
e514f0c3-27d1-4cb6-b16f-8878512010b6,Suppliers/e514f0c3-27d1-4cb6-b16f-8878512010b6,_g1-qavS---,S00310,謝佳穎,02 1789083,jie88@example.net,765 屏東縣中山街9段80號之3
46876bb0-440a-4a8b-b795-da429ab68a25,Suppliers/46876bb0-440a-4a8b-b795-da429ab68a25,_g1-qavW---,S00311,褚哲瑋,04-5565291,hougang@example.com,306 台中長春路2段6號2樓
fab8e9ef-10bc-4d57-ab50-c0def5ebafb2,Suppliers/fab8e9ef-10bc-4d57-ab50-c0def5ebafb2,_g1-qava---,S00312,顏家瑜,00-5190796,xieyang@example.com,778 台中光復街67號之8
02f1ee3b-5917-4f2e-9ae3-9083be84e027,Suppliers/02f1ee3b-5917-4f2e-9ae3-9083be84e027,_g1-qave---,S00313,周惠雯,012 67466675,wanqiang@example.net,190 阿里山小碧潭巷9段910號之2
6224e703-21bb-47d2-a9f7-6764e06aec5c,Suppliers/6224e703-21bb-47d2-a9f7-6764e06aec5c,_g1-qavi---,S00314,趙庭瑋,(06) 91524265,min95@example.com,298 板橋市景美巷3號之9
0407f733-4f75-4a3e-a42c-9a2740390ed6,Suppliers/0407f733-4f75-4a3e-a42c-9a2740390ed6,_g1-qavm---,S00315,王欣怡,0919961679,songyang@example.com,146 北港縣紅樹林巷43號4樓
7fb5881e-01d5-48c6-8d41-adfd2736abeb,Suppliers/7fb5881e-01d5-48c6-8d41-adfd2736abeb,_g1-qavq---,S00316,何俊傑,083 72100781,tlei@example.com,818 樹林縣水源路6號之9
2a2ec610-ea8e-41cf-8265-a0dcf4a3b5ad,Suppliers/2a2ec610-ea8e-41cf-8265-a0dcf4a3b5ad,_g1-qavy---,S00317,周惠婷,08-84570038,pxiao@example.org,96939 馬公縣民權路1段51號之7
ad6b7b56-feda-4189-9fde-8629585b6953,Suppliers/ad6b7b56-feda-4189-9fde-8629585b6953,_g1-qav2---,S00318,董佳蓉,053 74115427,chenyan@example.com,197 宜蘭縣和街街11號4樓
9e3cce3e-ceaa-4936-8d52-90caa3c30380,Suppliers/9e3cce3e-ceaa-4936-8d52-90caa3c30380,_g1-qav6---,S00319,王佳蓉,0953-300577,zhugang@example.org,92163 花蓮新生巷21號之4
a4131267-d22a-474f-b7f6-cb278df89fa2,Suppliers/a4131267-d22a-474f-b7f6-cb278df89fa2,_g1-qaw----,S00320,程美琪,0936-780832,lduan@example.org,85678 中和市民生路291號之3
207a2a3f-c1ce-426b-94d0-a93b75cefe84,Suppliers/207a2a3f-c1ce-426b-94d0-a93b75cefe84,_g1-qawG---,S00321,李佳樺,0919455441,eyang@example.com,80431 大里市關渡巷675號9樓
2263e96a-d373-4173-8f48-2ea54063f9ea,Suppliers/2263e96a-d373-4173-8f48-2ea54063f9ea,_g1-qawK---,S00322,戴怡婷,01 3791859,xiaoyong@example.net,74694 花蓮縣光華路58號6樓
0ff3b532-6987-4f24-838e-52e1b277945f,Suppliers/0ff3b532-6987-4f24-838e-52e1b277945f,_g1-qawO---,S00323,李雅惠,084 90086224,yongcheng@example.com,38540 蘆洲市松山街6號3樓
7ee7f194-5202-426f-a8e6-f4debe55c5fb,Suppliers/7ee7f194-5202-426f-a8e6-f4debe55c5fb,_g1-qawS---,S00324,楊飛,(04) 69036682,jiemo@example.org,406 桃園市華興街14號之8
3d143f50-4991-49bd-8fa3-59e47d18ccf1,Suppliers/3d143f50-4991-49bd-8fa3-59e47d18ccf1,_g1-qawa---,S00325,林宜君,(03) 89210484,yan10@example.net,30361 彰化市龍山寺街8段6號0樓
50a86698-4cca-4178-bf51-ecbcdc08e3b3,Suppliers/50a86698-4cca-4178-bf51-ecbcdc08e3b3,_g1-qawe---,S00326,孫怡婷,02 3696372,jingfan@example.com,62518 阿里山小碧潭路7號9樓
89ea62c9-d52e-4b5b-ac08-82c08153b92b,Suppliers/89ea62c9-d52e-4b5b-ac08-82c08153b92b,_g1-qawi---,S00327,趙婷婷,03 8424967,rdai@example.com,45029 馬公市民生巷5號9樓
1f357cca-d6c1-4c6b-9a51-28cba19d1fae,Suppliers/1f357cca-d6c1-4c6b-9a51-28cba19d1fae,_g1-qawm---,S00328,韓怡婷,(01) 79586733,liyi@example.org,263 新營淡水街454號5樓
b3f71b6a-0f9c-4689-84c7-987f3f4081bb,Suppliers/b3f71b6a-0f9c-4689-84c7-987f3f4081bb,_g1-qawq---,S00329,王鈺婷,04-38200194,jingtao@example.org,345 竹北市博愛巷64號7樓
07e6dea6-46d3-4142-8a33-e7ed1de560ec,Suppliers/07e6dea6-46d3-4142-8a33-e7ed1de560ec,_g1-qawu---,S00330,張慧君,007 99592662,xia69@example.com,767 澎湖民享巷2號之3
970eaa7b-095c-491b-be81-80114d956b9d,Suppliers/970eaa7b-095c-491b-be81-80114d956b9d,_g1-qaw2---,S00331,劉美玲,0928-412252,shifang@example.net,960 竹田新生街21號7樓
5f917110-b4c8-4280-86bd-e20b863b17d6,Suppliers/5f917110-b4c8-4280-86bd-e20b863b17d6,_g1-qaw6---,S00332,張雅涵,0934-016346,yaojie@example.net,28023 桃園縣大勇路800號1樓
b380ac03-e621-42d3-bab2-0456504e77b9,Suppliers/b380ac03-e621-42d3-bab2-0456504e77b9,_g1-qax----,S00333,林柏翰,(09) 71746258,liugang@example.net,75978 臺中永和巷5號之5
ff26c695-039a-4801-a7cd-0d2f9bcaf068,Suppliers/ff26c695-039a-4801-a7cd-0d2f9bcaf068,_g1-qaxG---,S00334,汪冠霖,03 3153125,fang61@example.org,368 頭份市文山巷22號2樓
503a6170-e7b5-4827-9f9b-19872a1cb281,Suppliers/503a6170-e7b5-4827-9f9b-19872a1cb281,_g1-qaxK---,S00335,王宜庭,07-39657288,lfu@example.net,939 永和市關渡街727號之4
b5a29b24-0631-4b33-8468-48c8ff330daa,Suppliers/b5a29b24-0631-4b33-8468-48c8ff330daa,_g1-qaxO---,S00336,王冠廷,04-25569149,xia09@example.net,67408 桃園石牌巷73號之4
7024946e-8253-4ef3-a624-60bc67869a8d,Suppliers/7024946e-8253-4ef3-a624-60bc67869a8d,_g1-qaxS---,S00337,馮馨儀,07-44262385,wanyong@example.org,662 樹林民有街6號之7
3476df50-0b1e-4bde-959d-217fd285cc36,Suppliers/3476df50-0b1e-4bde-959d-217fd285cc36,_g1-qaxW---,S00338,李瑋婷,(04) 35208352,jingguo@example.net,759 朴子縣中山街79號之6
bb4e065a-46bf-49aa-a4f6-6e4faa439008,Suppliers/bb4e065a-46bf-49aa-a4f6-6e4faa439008,_g1-qaxe---,S00339,張琬婷,06 2552979,qiang80@example.net,588 牡丹縣正義街4號1樓
387325f1-544e-4725-9825-5b99cbd3f6eb,Suppliers/387325f1-544e-4725-9825-5b99cbd3f6eb,_g1-qaxi---,S00340,周建宏,06 8658417,hexia@example.net,934 澎湖四維街5段759號之0
560f9d01-ace8-4d9f-b9d1-3af92368ac3e,Suppliers/560f9d01-ace8-4d9f-b9d1-3af92368ac3e,_g1-qaxm---,S00341,李雅婷,07-6267185,renwei@example.org,309 嘉義市小碧潭路84號之3
93e41253-76ff-4d21-b837-332aa76752f9,Suppliers/93e41253-76ff-4d21-b837-332aa76752f9,_g1-qaxq---,S00342,聞雅雯,04-81479569,yanlei@example.org,79020 豐原平和路1號之7
2299fb5f-bd0f-4985-88e3-f5ede799702f,Suppliers/2299fb5f-bd0f-4985-88e3-f5ede799702f,_g1-qaxu---,S00343,李佳蓉,(06) 73019629,kli@example.net,428 楊梅新北投路164號2樓
15aab503-b110-40d9-8fa0-ebcd5d52faba,Suppliers/15aab503-b110-40d9-8fa0-ebcd5d52faba,_g1-qaxy---,S00344,張雅雯,0979-998241,chaojiang@example.net,64355 臺東福德街4號7樓
b069b988-0b5c-48db-a5fd-649304b75c1d,Suppliers/b069b988-0b5c-48db-a5fd-649304b75c1d,_g1-qax6---,S00345,王傑克,029 55222942,liaogang@example.org,373 台北市民享街8號2樓
8d6e9ac5-ac1f-4e8d-a934-08433e5b2c18,Suppliers/8d6e9ac5-ac1f-4e8d-a934-08433e5b2c18,_g1-qayC---,S00346,李佩君,04-5058753,naxiao@example.net,429 桃園縣中和街2號7樓
e989101b-3075-451d-b0a1-2cf68375609d,Suppliers/e989101b-3075-451d-b0a1-2cf68375609d,_g1-qayK---,S00347,寧宜君,05-9094486,na13@example.com,28479 蘆竹動物園巷23號之1
4f8ea15f-d16a-45e2-8c98-7d70a0b7551a,Suppliers/4f8ea15f-d16a-45e2-8c98-7d70a0b7551a,_g1-qayO---,S00348,楊惠如,0970-855393,jiayang@example.net,92339 古坑縣頂福州路56號8樓
ea4bbd81-008a-4742-82f1-32e4c1c125f6,Suppliers/ea4bbd81-008a-4742-82f1-32e4c1c125f6,_g1-qayS---,S00349,陳中山,021 86609217,mingzhang@example.org,199 蘆竹太平巷306號9樓
a00fa3c8-d82a-4010-9445-559380a79f45,Suppliers/a00fa3c8-d82a-4010-9445-559380a79f45,_g1-qaya---,S00350,黃威廷,(05) 32605160,wei79@example.com,341 北斗民治巷9號之3
72ab0045-1f0f-4468-8e29-0fb654777ac9,Suppliers/72ab0045-1f0f-4468-8e29-0fb654777ac9,_g1-qaye---,S00351,韓婷婷,0962-055093,junyao@example.org,195 桃園忠義巷1號之1
1db0b839-1502-4c1f-a7bc-797690ee2b92,Suppliers/1db0b839-1502-4c1f-a7bc-797690ee2b92,_g1-qayi---,S00352,林怡君,0944-894586,lei38@example.net,85955 南投市象山路8段22號3樓
97e353c2-0319-4262-b061-a2e88ae15d72,Suppliers/97e353c2-0319-4262-b061-a2e88ae15d72,_g1-qaym---,S00353,袁淑華,04-77001608,nayao@example.com,822 太平市太平巷47號6樓
2bc8340c-01fb-46ed-8a82-a957e0f43e54,Suppliers/2bc8340c-01fb-46ed-8a82-a957e0f43e54,_g1-qayu---,S00354,張怡如,086 48543142,cyi@example.com,73787 中和雙連路166號之4
90857ec6-c65d-4bb9-802d-a6559f0d2e91,Suppliers/90857ec6-c65d-4bb9-802d-a6559f0d2e91,_g1-qayy---,S00355,馬宜君,05 8953189,yongjia@example.org,613 台東縣光明街61號2樓
0793de65-9676-4fb8-af3f-c9e151e7e20b,Suppliers/0793de65-9676-4fb8-af3f-c9e151e7e20b,_g1-qay6---,S00356,趙承翰,01-8698040,jie53@example.org,155 屏東國凱八德巷6號之7
3fa1fb76-8697-46d1-b6b2-6d7d359f24e2,Suppliers/3fa1fb76-8697-46d1-b6b2-6d7d359f24e2,_g1-qaz----,S00357,李志偉,05-6838648,caotao@example.net,51345 基隆大坪路325號2樓
ed31c6d1-45f1-4de6-98ca-6df6eff19fef,Suppliers/ed31c6d1-45f1-4de6-98ca-6df6eff19fef,_g1-qazC---,S00358,孔依婷,010 87797162,jieshen@example.org,901 竹北市永寧巷136號之9
30df1350-30a0-4836-bc4e-3ae0826066c5,Suppliers/30df1350-30a0-4836-bc4e-3ae0826066c5,_g1-qazK---,S00359,王淑娟,0951-843427,pzheng@example.net,906 豐原新興路5段1號之0
3f587e8e-4cdd-46a2-95fc-2332d1f6f0e5,Suppliers/3f587e8e-4cdd-46a2-95fc-2332d1f6f0e5,_g1-qazO---,S00360,盧佳蓉,(02) 96187590,yqiu@example.com,133 嘉義長春路768號之9
ed026318-f827-43db-8eab-809c27c62c46,Suppliers/ed026318-f827-43db-8eab-809c27c62c46,_g1-qazS---,S00361,歐陽美琪,07-85127760,qiangye@example.org,931 太保縣自由街2號之1
fa328cca-09a6-46d9-8859-3d4246c232ee,Suppliers/fa328cca-09a6-46d9-8859-3d4246c232ee,_g1-qaza---,S00362,廖佳蓉,00 6373757,guyang@example.net,53708 臺中市南街9段2號之9
eb0248c0-4cd6-4552-9f32-27fc71f289a3,Suppliers/eb0248c0-4cd6-4552-9f32-27fc71f289a3,_g1-qaze---,S00363,孟淑芬,0946-352877,qiuping@example.com,60772 竹田興巷761號之5
d5575425-cea5-4b48-a4f3-0d47cf0a6861,Suppliers/d5575425-cea5-4b48-a4f3-0d47cf0a6861,_g1-qazm---,S00364,梁淑華,05-31246330,igong@example.org,790 連江市忠義街5段41號1樓
8d629ebb-ed4f-4283-91a4-d528fa040ccf,Suppliers/8d629ebb-ed4f-4283-91a4-d528fa040ccf,_g1-qazq---,S00365,竇怡如,00-62057948,fgu@example.com,710 北竿中正巷87號之5
56216e72-4a3e-476a-a4f6-72f1f8a71032,Suppliers/56216e72-4a3e-476a-a4f6-72f1f8a71032,_g1-qazu---,S00366,蕭雅芳,(01) 23040514,guiyingyuan@example.net,57155 草屯民族巷5段35號9樓
c9027d2d-b611-4773-8e0d-e9e68e05352b,Suppliers/c9027d2d-b611-4773-8e0d-e9e68e05352b,_g1-qaz2---,S00367,羅詩涵,(02) 99365049,fengjing@example.net,81702 新竹東興街3段6號3樓
f203924b-19b8-4f33-9fab-270ef5acebc4,Suppliers/f203924b-19b8-4f33-9fab-270ef5acebc4,_g1-qaz6---,S00368,章雅芳,04-2180720,chao10@example.org,19551 苗栗景美巷2段6號之4
fe78dc3f-6cc2-4094-8e5c-c57065c8b7a2,Suppliers/fe78dc3f-6cc2-4094-8e5c-c57065c8b7a2,_g1-qa0----,S00369,張怡如,(01) 49043968,rren@example.net,461 台東市新生路19號之0
7a88131f-82a5-445b-97f0-9669037f7f1b,Suppliers/7a88131f-82a5-445b-97f0-9669037f7f1b,_g1-qa0G---,S00370,湯家瑋,0972-395679,li92@example.net,99174 三重市新店路64號6樓
b703e2d2-e98a-412f-92e5-254200695e6b,Suppliers/b703e2d2-e98a-412f-92e5-254200695e6b,_g1-qa0K---,S00371,趙怡安,09-32408360,xiuyingdong@example.org,717 新營縣延平街1號之7
200c20e9-2eff-4fc3-90ef-7aed24094f7b,Suppliers/200c20e9-2eff-4fc3-90ef-7aed24094f7b,_g1-qa0O---,S00372,徐美玲,(05) 50850178,xiulan55@example.org,113 高雄中興街97號之1
ba188f6e-8c13-4247-aa06-808afee4c187,Suppliers/ba188f6e-8c13-4247-aa06-808afee4c187,_g1-qa0W---,S00373,陳雅筑,(02) 87408251,tao85@example.net,993 彰化民權路459號2樓
1072c1ee-ceb8-4adf-9b6e-a75592355cec,Suppliers/1072c1ee-ceb8-4adf-9b6e-a75592355cec,_g1-qa0a---,S00374,黃怡如,08-7382020,hjiang@example.org,257 北斗縣永寧巷99號之4
cea5219a-f8ac-43df-b645-2f715008718f,Suppliers/cea5219a-f8ac-43df-b645-2f715008718f,_g1-qa0e---,S00375,何怡安,(04) 12385467,ming15@example.net,75242 南投土城路8號之3
3b37b265-aafe-4bd3-80aa-223c9924ed08,Suppliers/3b37b265-aafe-4bd3-80aa-223c9924ed08,_g1-qa0m---,S00376,朱惠如,0933-166225,emeng@example.org,733 樹林縣建國街355號之2
a0e7e7db-9539-42cb-944b-16f6cdbff949,Suppliers/a0e7e7db-9539-42cb-944b-16f6cdbff949,_g1-qa0q---,S00377,孫家瑋,0951693263,tfan@example.net,89373 新北和平街6號之9
