_key,_id,_rev,buyerID,name,phone,email,address
4ff3b98f-cd32-4cae-8140-f8811135c554,Buyers/4ff3b98f-cd32-4cae-8140-f8811135c554,_g1-qdiO---,B01279,高惠婷,(05) 42348351,yong81@example.org,66678 中和市光復路420號0樓
c9b76702-1763-443a-9cca-43bc0c70cd5f,Buyers/c9b76702-1763-443a-9cca-43bc0c70cd5f,_g1-qdiS---,B01280,李淑惠,07 2669014,junyan@example.net,40978 新竹福德街2段66號3樓
240ca511-0abb-499f-a726-b3a3ffef4f96,Buyers/240ca511-0abb-499f-a726-b3a3ffef4f96,_g1-qdia---,B01281,賈彥廷,0943-013479,dlei@example.net,535 汐止光復街5段7號1樓
124e1cac-302e-421d-934a-0a826608db2a,Buyers/124e1cac-302e-421d-934a-0a826608db2a,_g1-qdie---,B01282,牛俊傑,(03) 10046606,tao31@example.com,22294 新營新北投巷599號之0
9dea920f-738c-4010-8ab2-7f44c2a82392,Buyers/9dea920f-738c-4010-8ab2-7f44c2a82392,_g1-qdii---,B01283,侯詩涵,08 3716503,luoxiulan@example.org,14116 頭份仁愛路4號6樓
21f831e7-e370-455a-b1fc-4c5118264383,Buyers/21f831e7-e370-455a-b1fc-4c5118264383,_g1-qdim---,B01284,鄔沖,02-8054063,wantao@example.net,659 永和關渡路2號0樓
cfba1142-480e-41e0-9774-295bfb26436e,Buyers/cfba1142-480e-41e0-9774-295bfb26436e,_g1-qdiq---,B01285,吳志豪,04 9460434,chaowan@example.com,46380 新竹縣東湖巷74號之7
c28deebc-b0f1-47cd-a9cd-7df25c2ed81e,Buyers/c28deebc-b0f1-47cd-a9cd-7df25c2ed81e,_g1-qdiy---,B01286,劉宜庭,02 1151393,weishao@example.net,422 金門大橋頭巷1號之2
37f59347-5629-4e2e-8072-2a0710eafb5b,Buyers/37f59347-5629-4e2e-8072-2a0710eafb5b,_g1-qdi2---,B01287,羅建宏,(05) 93782182,leipan@example.org,529 光復市光明路7段90號之0
f5d7a7f1-746a-4f77-bd92-2049f8089389,Buyers/f5d7a7f1-746a-4f77-bd92-2049f8089389,_g1-qdi6---,B01288,孫家瑜,0955896909,huangyong@example.com,699 草屯縣古亭巷379號3樓
f89c7881-7dbf-4e5e-8184-34e39402579b,Buyers/f89c7881-7dbf-4e5e-8184-34e39402579b,_g1-qdj----,B01289,張彥廷,05-1177423,lfu@example.com,114 阿里山市四維街5號6樓
1609cb34-ebcc-4ff8-91a1-e5028fdb0692,Buyers/1609cb34-ebcc-4ff8-91a1-e5028fdb0692,_g1-qdjC---,B01290,尹馨儀,0927-606855,juanxu@example.net,68119 太保大同路3段212號8樓
324023b7-fbd7-496f-9fcd-f3f67ce25a71,Buyers/324023b7-fbd7-496f-9fcd-f3f67ce25a71,_g1-qdjG---,B01291,王柏翰,00-47840803,vlin@example.net,68532 蘆洲動物園巷6號1樓
1273008d-59a9-4e3d-b34b-3bf721ec5b70,Buyers/1273008d-59a9-4e3d-b34b-3bf721ec5b70,_g1-qdjO---,B01292,明宇軒,05 4592742,renmin@example.com,90311 蘆洲迴龍巷7號之2
ab95482c-1883-49f9-a736-a4cf6f328561,Buyers/ab95482c-1883-49f9-a736-a4cf6f328561,_g1-qdjS---,B01293,徐惠雯,00-57209277,gangxiang@example.org,68553 阿里山市四維巷885號7樓
40c85ebd-ce6e-4382-9286-7287160d8abe,Buyers/40c85ebd-ce6e-4382-9286-7287160d8abe,_g1-qdjW---,B01294,李信宏,0986-411184,yang73@example.com,43735 北港市大橋頭街47號之7
221ad095-9588-4339-9ae9-80f472276ef4,Buyers/221ad095-9588-4339-9ae9-80f472276ef4,_g1-qdje---,B01295,周依婷,091 51107170,min72@example.com,35537 頭份市國凱八德街5號5樓
ff18402d-671d-419d-9f5d-411d605a9cf4,Buyers/ff18402d-671d-419d-9f5d-411d605a9cf4,_g1-qdji---,B01296,劉雅玲,07-3355724,jingdu@example.com,649 竹田縣福安巷46號1樓
09966485-b8d7-4a2f-a8bb-8174417c7653,Buyers/09966485-b8d7-4a2f-a8bb-8174417c7653,_g1-qdjm---,B01297,馬淑惠,04-18344281,xiuying21@example.com,609 褒忠博愛路86號之4
16b90ba7-77e6-43e0-b341-4beaf016fc75,Buyers/16b90ba7-77e6-43e0-b341-4beaf016fc75,_g1-qdjq---,B01298,李淑芬,04-74917243,lei52@example.net,35002 雲林仁愛巷6段478號4樓
472ca9ed-0a5c-4478-a1af-a4233f03817d,Buyers/472ca9ed-0a5c-4478-a1af-a4233f03817d,_g1-qdjy---,B01299,賈雅玲,0980875287,haoguiying@example.org,120 汐止和平路16號之2
e55041a8-6a8b-409c-868a-ac598ca6db3f,Buyers/e55041a8-6a8b-409c-868a-ac598ca6db3f,_g1-qdj2---,B01300,王嘉玲,0908109525,jun91@example.net,71400 中壢市育英街3段47號之8
e33380cf-3ad9-4dc5-993d-129e3760065e,Buyers/e33380cf-3ad9-4dc5-993d-129e3760065e,_g1-qdj6---,B01301,劉欣怡,(00) 48992477,yongsong@example.org,61552 新營縣忠孝路335號6樓
4b8591d4-d8ad-4e6e-a8a3-356dfa29e91a,Buyers/4b8591d4-d8ad-4e6e-a8a3-356dfa29e91a,_g1-qdk----,B01302,周佩君,09-4931902,jie47@example.net,62096 竹北育英巷1段599號4樓
8ce57243-08e6-4d3b-a37c-7f92701c7147,Buyers/8ce57243-08e6-4d3b-a37c-7f92701c7147,_g1-qdkC---,B01303,楊庭瑋,(08) 30191875,weiqiao@example.org,236 新竹民權巷9號之7
914b9a97-93cd-4efb-aee6-e7850bdd2402,Buyers/914b9a97-93cd-4efb-aee6-e7850bdd2402,_g1-qdkG---,B01304,郭雅萍,05-4838375,qiaoping@example.net,47416 台南市永和巷3號之2
bb135d05-5497-4f51-ae34-3ff20101b6fb,Buyers/bb135d05-5497-4f51-ae34-3ff20101b6fb,_g1-qdkS---,B01305,楊婷婷,0931-844124,jjiang@example.net,36223 金門縣民享巷482號7樓
c0ad0e3e-d405-4636-afa8-9d69be2cc3df,Buyers/c0ad0e3e-d405-4636-afa8-9d69be2cc3df,_g1-qdkW---,B01306,馮佳樺,0953-627715,tanfang@example.org,75546 褒忠縣新興巷71號之2
26873f28-65ff-40e4-92b6-d00e0db161f6,Buyers/26873f28-65ff-40e4-92b6-d00e0db161f6,_g1-qdka---,B01307,周威廷,0983098437,mingshi@example.com,32000 北斗縣文昌巷60號5樓
6be9670e-a39a-4fcf-b215-48f54fbdc3ac,Buyers/6be9670e-a39a-4fcf-b215-48f54fbdc3ac,_g1-qdki---,B01308,劉淑慧,0942361272,qiaoyang@example.com,566 馬公松山街4號7樓
ceddd432-8ba8-489a-b3eb-c703ddde8f67,Buyers/ceddd432-8ba8-489a-b3eb-c703ddde8f67,_g1-qdkm---,B01309,朱詩婷,(03) 49318637,guiying93@example.org,69543 新營市北投路174號之7
e2578a8a-00e7-4836-ba2d-198d456b77de,Buyers/e2578a8a-00e7-4836-ba2d-198d456b77de,_g1-qdkq---,B01310,楊飛,00-28519816,zhuli@example.com,31770 太保昆陽街1段3號9樓
125f0356-0e95-4dcf-ba7b-90cdb120996a,Buyers/125f0356-0e95-4dcf-ba7b-90cdb120996a,_g1-qdku---,B01311,李怡安,02-5947389,yancui@example.org,445 大里民生街8號之2
b972d6fc-573d-4b90-af4d-46056ee51166,Buyers/b972d6fc-573d-4b90-af4d-46056ee51166,_g1-qdk2---,B01312,王飛,(04) 94071035,gdong@example.net,77633 新竹市大同路56號9樓
f3a788d8-24fa-4ace-87d4-e497c171f072,Buyers/f3a788d8-24fa-4ace-87d4-e497c171f072,_g1-qdk6---,B01313,林傑克,0923-130070,qiangfu@example.com,61989 頭份縣中興路802號之6
044b879c-8569-4ca3-93e7-39b7ac8365c0,Buyers/044b879c-8569-4ca3-93e7-39b7ac8365c0,_g1-qdl----,B01314,李雅琪,(03) 16104927,juan40@example.com,18268 屏東市新生巷5號4樓
216ba16a-b87a-4c1d-b7ff-064fb7804ac5,Buyers/216ba16a-b87a-4c1d-b7ff-064fb7804ac5,_g1-qdlC---,B01315,穆淑玲,05-72462050,nhan@example.net,95273 平鎮市育英巷474號1樓
0cef8c66-8e37-4d76-a02e-14855cb068e6,Buyers/0cef8c66-8e37-4d76-a02e-14855cb068e6,_g1-qdlK---,B01316,曹懿,04-4965881,li49@example.net,146 北斗縣民享路3段503號8樓
54ef044b-0a94-4b7d-be62-afe533c50e64,Buyers/54ef044b-0a94-4b7d-be62-afe533c50e64,_g1-qdlW---,B01317,陳雅萍,0920-349047,vqiu@example.com,429 員林華興路1段3號之5
3fbe75f7-5673-49bd-832c-f9a8c856a7d7,Buyers/3fbe75f7-5673-49bd-832c-f9a8c856a7d7,_g1-qdle---,B01318,楊志偉,0910144776,lei01@example.org,157 平鎮市民權路339號之4
6ec30d33-53a4-4a31-bb2c-c63fe77d9291,Buyers/6ec30d33-53a4-4a31-bb2c-c63fe77d9291,_g1-qdli---,B01319,梅俊宏,0905-652547,jiedong@example.com,89763 基隆縣國凱八德路1號6樓
5ff30f9f-0a61-4ede-bc56-610e4684a860,Buyers/5ff30f9f-0a61-4ede-bc56-610e4684a860,_g1-qdlm---,B01320,董雅婷,0990-370888,yangding@example.net,463 花蓮大橋頭路303號4樓
2253a1c0-2283-46ac-bcd4-99e4ca6b38ee,Buyers/2253a1c0-2283-46ac-bcd4-99e4ca6b38ee,_g1-qdlq---,B01321,何志偉,0910-280699,tianguiying@example.com,570 雲林新埔街4段1號8樓
fb864383-2475-42f1-a4a2-5e0bf76cdbc9,Buyers/fb864383-2475-42f1-a4a2-5e0bf76cdbc9,_g1-qdlu---,B01322,鄧宗翰,(02) 53490156,junqiu@example.org,25442 嘉義中正巷7號8樓
7e6a3346-dd9b-451b-8949-425b898aaf26,Buyers/7e6a3346-dd9b-451b-8949-425b898aaf26,_g1-qdl2---,B01323,成慧君,0948-092940,juan60@example.org,87770 斗六縣小碧潭路829號2樓
765ce87c-30e7-4761-8dfa-b3c36b1e4823,Buyers/765ce87c-30e7-4761-8dfa-b3c36b1e4823,_g1-qdl6---,B01324,範筱涵,089 61652491,ydeng@example.com,11980 樹林縣興街3號3樓
fd480e7f-dc7b-40a9-bc3a-2df594fdea86,Buyers/fd480e7f-dc7b-40a9-bc3a-2df594fdea86,_g1-qdm----,B01325,蕭庭瑋,(08) 73285725,xiuyingcui@example.org,631 朴子縣福德街1段675號8樓
2b95f568-b4fe-4b94-99e5-5875ccad3224,Buyers/2b95f568-b4fe-4b94-99e5-5875ccad3224,_g1-qdmC---,B01326,陳雅筑,04 8219486,yejun@example.net,804 梅山仁愛街4段5號之5
1b8d941d-a822-4ded-b037-b19e4e9847ff,Buyers/1b8d941d-a822-4ded-b037-b19e4e9847ff,_g1-qdmG---,B01327,陳怡如,08-61788187,pjin@example.net,14662 連江復興街7段80號之1
df417adb-9035-4bff-8db7-938e119d85bf,Buyers/df417adb-9035-4bff-8db7-938e119d85bf,_g1-qdmO---,B01328,馬俊傑,038 16849727,qiangxia@example.com,838 台東縣自由巷1號之8
9abea6f1-3ee6-47e4-b2b5-2f4083e2abf7,Buyers/9abea6f1-3ee6-47e4-b2b5-2f4083e2abf7,_g1-qdmS---,B01329,梁佩珊,(02) 49971673,lsun@example.com,765 屏東景美街5段596號6樓
98220cac-252a-40d5-81e6-31a9239bb565,Buyers/98220cac-252a-40d5-81e6-31a9239bb565,_g1-qdma---,B01330,朱家瑜,07 8739916,vluo@example.org,776 屏東新埔巷43號之6
05ca2914-fae2-4c34-8b9e-24ba87ae0151,Buyers/05ca2914-fae2-4c34-8b9e-24ba87ae0151,_g1-qdme---,B01331,蒙思穎,(06) 12063577,zengjing@example.com,116 澎湖市中興巷600號8樓
9a1a1785-80bb-4d24-93fc-5afc02454ab1,Buyers/9a1a1785-80bb-4d24-93fc-5afc02454ab1,_g1-qdmi---,B01332,金雅筑,048 44908772,guiyinglin@example.org,206 樹林大同街7段880號之5
fac99aef-2962-4c14-8c90-faa6c895f927,Buyers/fac99aef-2962-4c14-8c90-faa6c895f927,_g1-qdmm---,B01333,張佳蓉,03 3432300,jing48@example.net,18873 板橋縣明德街8段46號4樓
03dcbb59-cfb3-43fe-8a87-2fd0fffbb5f4,Buyers/03dcbb59-cfb3-43fe-8a87-2fd0fffbb5f4,_g1-qdmq---,B01334,李雅婷,(02) 76101676,yaoguiying@example.net,22416 屏東市民享街8號之5
1107f5ab-504c-42c5-b4a6-a7d3303f7e06,Buyers/1107f5ab-504c-42c5-b4a6-a7d3303f7e06,_g1-qdmy---,B01335,徐雅文,(00) 82017982,hujing@example.org,318 竹北縣仁愛巷86號之8
f432a925-5d80-42f2-bddb-ca05ceb11e8e,Buyers/f432a925-5d80-42f2-bddb-ca05ceb11e8e,_g1-qdm2---,B01336,蔣哲瑋,02-70694460,xia91@example.net,18463 台南縣林森巷80號之6
edb78c6d-a6af-463a-87e7-9d92c7234bb0,Buyers/edb78c6d-a6af-463a-87e7-9d92c7234bb0,_g1-qdm6---,B01337,劉美琪,(06) 68442149,mguo@example.com,12890 橫山縣民權巷66號之8
79a0f2f3-a08a-45df-939c-66f148b967f2,Buyers/79a0f2f3-a08a-45df-939c-66f148b967f2,_g1-qdn----,B01338,劉哲瑋,0920-817944,yumin@example.org,422 嘉義長春街549號之2
988ae5c7-98e2-4717-869e-94a482be4aa7,Buyers/988ae5c7-98e2-4717-869e-94a482be4aa7,_g1-qdnG---,B01339,劉飛,(09) 83020122,yanwang@example.net,37609 連江文化巷883號之1
390cecd6-c8b0-425a-ac91-d7f20a610876,Buyers/390cecd6-c8b0-425a-ac91-d7f20a610876,_g1-qdnK---,B01340,李雅雯,0983589651,xiulandeng@example.com,28330 三重小碧潭巷1號之8
0fcdc054-7b97-485e-b556-27379f926aa4,Buyers/0fcdc054-7b97-485e-b556-27379f926aa4,_g1-qdnO---,B01341,張威廷,0945042944,mintian@example.com,53499 關山新興街65號3樓
d3494ea4-4122-49a5-9d56-41a86effec06,Buyers/d3494ea4-4122-49a5-9d56-41a86effec06,_g1-qdnS---,B01342,蔣俊傑,073 78318026,heguiying@example.org,70041 台南新埔路6段969號之2
5162bfe1-fc15-4247-a7fd-249bdc0ef50e,Buyers/5162bfe1-fc15-4247-a7fd-249bdc0ef50e,_g1-qdna---,B01343,孫雅慧,0970-913996,yanshao@example.com,73932 連江萬隆巷97號之9
e0a49fd1-f835-4275-8ecc-d49309428983,Buyers/e0a49fd1-f835-4275-8ecc-d49309428983,_g1-qdne---,B01344,蔣美琪,(09) 18353602,pfan@example.org,677 楊梅北投路9號9樓
1a573746-4367-4c4d-ba22-26b100762247,Buyers/1a573746-4367-4c4d-ba22-26b100762247,_g1-qdni---,B01345,紀雅文,0966-714075,yshi@example.org,67776 光復縣中和街4號之4
d2449674-ac21-4bfa-a338-1d33bd94dba6,Buyers/d2449674-ac21-4bfa-a338-1d33bd94dba6,_g1-qdnm---,B01346,葉雅萍,(01) 13130706,liangxia@example.com,440 牡丹松山路294號3樓
024b752d-5e06-4bf1-be9b-0fa2a52e08df,Buyers/024b752d-5e06-4bf1-be9b-0fa2a52e08df,_g1-qdnu---,B01347,何怡如,0988515275,weili@example.com,316 朴子長安街240號之8
47185c1b-150a-4fba-9257-4109792f332c,Buyers/47185c1b-150a-4fba-9257-4109792f332c,_g1-qdny---,B01348,張雅涵,0941034694,li19@example.org,90821 太保市淡水街1號1樓
15f77901-8b81-4cca-9a38-5a8398f30d27,Buyers/15f77901-8b81-4cca-9a38-5a8398f30d27,_g1-qdn2---,B01349,楊美玲,07 2389854,wjin@example.org,839 雲林景美路5段9號4樓
8c8c6a19-3451-4ce0-822d-f7cbe7eeaa68,Buyers/8c8c6a19-3451-4ce0-822d-f7cbe7eeaa68,_g1-qdn6---,B01350,區柏翰,06 7405529,zhenglei@example.com,70944 雲林縣水源街920號8樓
b8b2b8f4-7206-4bef-bec9-488aa5f6040e,Buyers/b8b2b8f4-7206-4bef-bec9-488aa5f6040e,_g1-qdoC---,B01351,林淑惠,005 23274906,yangqiu@example.com,20170 樹林新興街191號之1
4ce84ebc-4d49-4720-92a7-c507fd46be67,Buyers/4ce84ebc-4d49-4720-92a7-c507fd46be67,_g1-qdoG---,B01352,熊威廷,026 72628072,xiuying76@example.net,930 台東市和街路6號之8
c5620a57-e386-4d22-b99b-42e547b65807,Buyers/c5620a57-e386-4d22-b99b-42e547b65807,_g1-qdoK---,B01353,許家銘,01-50786288,yanfang@example.org,627 南投市育英巷32號之0
ac3fa025-adf7-4807-8cc2-e667f19f20c2,Buyers/ac3fa025-adf7-4807-8cc2-e667f19f20c2,_g1-qdoS---,B01354,熊俊傑,04-1749312,qiang28@example.net,16086 臺中市古亭街13號之5
d4e62cf6-56f5-4298-929d-eb0279c8b4bb,Buyers/d4e62cf6-56f5-4298-929d-eb0279c8b4bb,_g1-qdoW---,B01355,王冠宇,07 4152466,odeng@example.com,473 蘆洲市關渡路950號之8
ebf03a13-59a2-4594-b37c-198aac64f1ea,Buyers/ebf03a13-59a2-4594-b37c-198aac64f1ea,_g1-qdoa---,B01356,潘家銘,05-27107060,jie62@example.net,27722 白沙市三民街6號之7
9002587f-3ecf-4902-a8c9-e34718c95d22,Buyers/9002587f-3ecf-4902-a8c9-e34718c95d22,_g1-qdoe---,B01357,李中山,(00) 72086900,min61@example.org,10961 花蓮福德街8段3號6樓
19362f5e-0a11-48c5-9653-7fcfaa2a1111,Buyers/19362f5e-0a11-48c5-9653-7fcfaa2a1111,_g1-qdoi---,B01358,王俊傑,0932-214373,ukong@example.com,148 朴子縣光復巷649號之7
0e24e267-f14c-40fa-8801-cadc5c7d34b9,Buyers/0e24e267-f14c-40fa-8801-cadc5c7d34b9,_g1-qdom---,B01359,李冠宇,01-76772185,ping20@example.org,95202 樹林石牌路16號之1
3264ab8d-9397-4e14-bb0a-93c09bd0cd84,Buyers/3264ab8d-9397-4e14-bb0a-93c09bd0cd84,_g1-qdou---,B01360,賈筱涵,0909090018,yong73@example.org,739 南投縣明德路2段1號之7
f6ba2e54-c600-4416-b0e0-1280bf863fba,Buyers/f6ba2e54-c600-4416-b0e0-1280bf863fba,_g1-qdoy---,B01361,陳宗翰,(04) 43310736,qiaoli@example.org,61902 高雄市明德路614號7樓
e34b5105-32d9-4e69-b5ac-124d6cb23dc1,Buyers/e34b5105-32d9-4e69-b5ac-124d6cb23dc1,_g1-qdo2---,B01362,滕雅慧,0902-274614,szhu@example.net,24490 桃園新生巷35號之2
8ed9a4b0-d9e6-4d11-8df0-91f48618426a,Buyers/8ed9a4b0-d9e6-4d11-8df0-91f48618426a,_g1-qdo6---,B01363,江佳慧,010 27154508,kwang@example.net,745 台東古亭路24號7樓
6f7aad2b-698d-407e-8cfd-e45d31989b91,Buyers/6f7aad2b-698d-407e-8cfd-e45d31989b91,_g1-qdp----,B01364,周家銘,08 2953225,chaoyan@example.com,401 北港延平路5號之2
3042e608-43a4-4b80-b442-a36ee212e980,Buyers/3042e608-43a4-4b80-b442-a36ee212e980,_g1-qdpG---,B01365,邢哲瑋,(00) 23644915,pingren@example.net,18659 八德興街8段561號3樓
f6e9e536-2921-4929-adaa-aa34391810e0,Buyers/f6e9e536-2921-4929-adaa-aa34391810e0,_g1-qdpK---,B01366,鞠怡伶,077 98592521,li17@example.com,48324 草屯四維街2段445號之0
014d6f0b-85db-4d08-821e-37c3dc1d556b,Buyers/014d6f0b-85db-4d08-821e-37c3dc1d556b,_g1-qdpO---,B01367,李淑華,(00) 37205369,alin@example.com,11825 光復龍山寺街1段60號0樓
00d510d0-da3f-430e-ac72-863242c16bb4,Buyers/00d510d0-da3f-430e-ac72-863242c16bb4,_g1-qdpS---,B01368,喬哲瑋,037 39940897,juan84@example.org,34769 鳳山廣慈路42號之6
130ff61d-e414-4a78-8dfd-19b1dcf5db46,Buyers/130ff61d-e414-4a78-8dfd-19b1dcf5db46,_g1-qdpW---,B01369,南柏翰,012 35956818,qiang27@example.org,877 台南光明路8號之6
647a2ed4-0760-4977-b73c-c2eebc976259,Buyers/647a2ed4-0760-4977-b73c-c2eebc976259,_g1-qdpe---,B01370,徐淑華,02-40465260,nagong@example.com,42355 新竹建國街7段5號之8
a52a9c39-56cc-41f8-ade8-c644d204449c,Buyers/a52a9c39-56cc-41f8-ade8-c644d204449c,_g1-qdpi---,B01371,王宗翰,0930964159,wanjuan@example.com,397 花蓮東興巷99號之3
041991a8-599b-41f4-aaf8-cbdc2b75240c,Buyers/041991a8-599b-41f4-aaf8-cbdc2b75240c,_g1-qdpm---,B01372,夏筱涵,0963175547,yaoxiuying@example.org,86515 中和縣大橋頭街563號6樓
6d146039-b51e-4e15-a2cc-351192c60225,Buyers/6d146039-b51e-4e15-a2cc-351192c60225,_g1-qdpq---,B01373,張雅婷,08-8010471,nliu@example.net,920 金門自由路5號之6
215199d2-2e0e-4fd4-a656-eadc27e2caa2,Buyers/215199d2-2e0e-4fd4-a656-eadc27e2caa2,_g1-qdpu---,B01374,鄧筱涵,0993-597393,fangna@example.net,21499 太平龍山寺巷636號5樓
87ea9728-a7f2-49c8-a81f-326f566f7c95,Buyers/87ea9728-a7f2-49c8-a81f-326f566f7c95,_g1-qdpy---,B01375,陳靜宜,0939-605960,eliang@example.org,35541 馬公縣民享巷341號之9
0c8b6d44-2eec-4a7b-a729-11174b5f5840,Buyers/0c8b6d44-2eec-4a7b-a729-11174b5f5840,_g1-qdp6---,B01376,張惠如,0900821538,apeng@example.com,45644 臺東勝利巷99號5樓
f15270c3-c903-4f83-b1e8-d3af8915a6ba,Buyers/f15270c3-c903-4f83-b1e8-d3af8915a6ba,_g1-qdq----,B01377,陳家豪,05 7865485,xiayin@example.org,99270 阿里山縣古亭路5段9號6樓
e03f4eda-dbba-4912-8a47-b3e63a254453,Buyers/e03f4eda-dbba-4912-8a47-b3e63a254453,_g1-qdqG---,B01378,黃詩涵,038 16739945,cyin@example.org,69817 關山市林森路1段836號之2
5d5ca9d2-9de6-41b5-8da7-3a29de4a6b08,Buyers/5d5ca9d2-9de6-41b5-8da7-3a29de4a6b08,_g1-qdqK---,B01379,張威廷,0916-948253,xiulanmo@example.com,69931 基隆市新生路854號1樓
3ad5e75c-7318-423b-9267-aa8a15ac77c9,Buyers/3ad5e75c-7318-423b-9267-aa8a15ac77c9,_g1-qdqO---,B01380,王家銘,0978721791,rwei@example.org,154 褒忠縣淡水路6號5樓
90c8df08-b7aa-4087-a3c3-32ce26663f2d,Buyers/90c8df08-b7aa-4087-a3c3-32ce26663f2d,_g1-qdqS---,B01381,何庭瑋,0909678966,mingcao@example.net,850 梅山縣廣慈街3號9樓
ab7dc6ee-1a17-4d0b-ac3e-63280d1fad15,Buyers/ab7dc6ee-1a17-4d0b-ac3e-63280d1fad15,_g1-qdqa---,B01382,林信宏,06 1268112,yangmao@example.org,26568 竹北昆陽巷7號之5
eb511b18-cbd8-4d76-9ab1-8e8feef5fa96,Buyers/eb511b18-cbd8-4d76-9ab1-8e8feef5fa96,_g1-qdqe---,B01383,梁惠婷,06 2694336,ehan@example.org,30856 永和中山路25號3樓
d62eed4d-5377-4a92-9ae5-438567cec0c1,Buyers/d62eed4d-5377-4a92-9ae5-438567cec0c1,_g1-qdqi---,B01384,陳佩珊,02-45180683,tbai@example.org,43389 阿里山小碧潭街9段797號4樓
186c6dfb-c1a8-42b8-9300-7416919542f3,Buyers/186c6dfb-c1a8-42b8-9300-7416919542f3,_g1-qdqm---,B01385,程宜君,0969249360,jhao@example.net,328 台中市小碧潭巷4段315號4樓
ab9574ea-3abe-4b9e-ac17-888f6ba5b2f2,Buyers/ab9574ea-3abe-4b9e-ac17-888f6ba5b2f2,_g1-qdqu---,B01386,柯雅玲,02-69331332,minshen@example.com,78240 草屯三民巷9段1號之9
6c5a6ad0-7c01-4d7f-ae50-077c23c8b141,Buyers/6c5a6ad0-7c01-4d7f-ae50-077c23c8b141,_g1-qdqy---,B01387,劉宜君,04-58570284,jmao@example.org,718 牡丹市新北投街444號之5
28bd5fa2-7da4-4197-9fa3-b11dac6b164b,Buyers/28bd5fa2-7da4-4197-9fa3-b11dac6b164b,_g1-qdq2---,B01388,黃佳蓉,04-19229415,daifang@example.org,724 關山市中央巷19號之0
a41acf8b-51f7-44bd-a025-2ea82992eff5,Buyers/a41acf8b-51f7-44bd-a025-2ea82992eff5,_g1-qdq6---,B01389,裴家豪,020 68051212,yanghan@example.com,71384 北斗縣育英巷2號之2
d33fb572-7ff7-43a3-bd56-9ca3718c0ae2,Buyers/d33fb572-7ff7-43a3-bd56-9ca3718c0ae2,_g1-qdr----,B01390,唐佳穎,06-96433655,qiang54@example.com,93194 永康市新北投路882號之6
bc070db7-b1a0-46d3-8479-58911566fec8,Buyers/bc070db7-b1a0-46d3-8479-58911566fec8,_g1-qdrG---,B01391,王信宏,04-5167017,vwang@example.org,18674 中壢縣中山路8號之9
e2ab4adc-7e52-433c-b1a5-2e429361c3e7,Buyers/e2ab4adc-7e52-433c-b1a5-2e429361c3e7,_g1-qdrO---,B01392,陶家豪,07 9282505,helei@example.com,78535 臺中中興巷82號9樓
20af8196-e9c0-4cc6-b692-aff83e6d17ad,Buyers/20af8196-e9c0-4cc6-b692-aff83e6d17ad,_g1-qdrS---,B01393,蔣美玲,03 1052328,gpan@example.org,53219 連江劍潭路21號9樓
beccefc6-1149-4912-a6b6-d4eaf8048c82,Buyers/beccefc6-1149-4912-a6b6-d4eaf8048c82,_g1-qdrW---,B01394,楊懿,092 62551357,chaoduan@example.net,93816 屏東市民族巷979號之5
b604f7be-bb9b-4f44-bcd8-37daae881866,Buyers/b604f7be-bb9b-4f44-bcd8-37daae881866,_g1-qdra---,B01395,彭嘉玲,(07) 38362928,chao39@example.org,94065 高雄芝山路6段940號之8
80888403-6243-4c44-b825-5eb0fc5a0141,Buyers/80888403-6243-4c44-b825-5eb0fc5a0141,_g1-qdri---,B01396,羅惠婷,05 2859687,jing90@example.net,278 基隆關渡街2號之6
0d725c5f-992c-47ab-852c-db9657f05d8e,Buyers/0d725c5f-992c-47ab-852c-db9657f05d8e,_g1-qdrm---,B01397,沈佳慧,02-6018820,xiangyong@example.com,26485 新營仁愛巷8段98號3樓
5e5f3312-4b49-48d0-aae1-54d82757bae6,Buyers/5e5f3312-4b49-48d0-aae1-54d82757bae6,_g1-qdrq---,B01398,葉俊賢,042 39576787,nhao@example.com,82901 太保市頂福州巷88號之9
37a9f8e1-571b-409b-b522-42624b6ae11d,Buyers/37a9f8e1-571b-409b-b522-42624b6ae11d,_g1-qdru---,B01399,周飛,(00) 92692546,mengyong@example.com,78878 大里大坪路22號之5
864131bc-6fe0-4541-9654-69c815290c30,Buyers/864131bc-6fe0-4541-9654-69c815290c30,_g1-qdr2---,B01400,徐郁雯,(00) 38345327,minmo@example.net,404 基隆市平和巷79號之5
6a6c9327-3dd5-43e5-b49c-15929f88310c,Buyers/6a6c9327-3dd5-43e5-b49c-15929f88310c,_g1-qdr6---,B01401,毛佳慧,(02) 68432928,cuina@example.com,43349 雲林和平路3號之2
6a9ad6b6-4fbd-4a40-bbcf-e8bd0a79b89f,Buyers/6a9ad6b6-4fbd-4a40-bbcf-e8bd0a79b89f,_g1-qds----,B01402,王庭瑋,0971-247012,ozhang@example.com,93528 南投天母巷4段407號之7
1e05b76d-687f-44fb-b89d-81b6debfe74c,Buyers/1e05b76d-687f-44fb-b89d-81b6debfe74c,_g1-qdsO---,B01403,田俊賢,0938-011471,yangjin@example.org,47143 北竿縣大智路49號之1
9488cd9e-1ff0-49c2-bdd9-c8729a03013d,Buyers/9488cd9e-1ff0-49c2-bdd9-c8729a03013d,_g1-qdsS---,B01404,邱哲瑋,(05) 91047815,ping25@example.org,97754 新營市自立路48號之7
